symbol,detail,numbers,page,source
Barca,"che entra in porto: il tuo lavoro darà buoni frutti, 45",45,44,Smorfia napoletana - La vera cabala del lotto
Barca,che arriva: buone notizie; 1,1,44,Smorfia napoletana - La vera cabala del lotto
Barcaiolo,"messaggero di felicità, 71",71,44,Smorfia napoletana - La vera cabala del lotto
Barella,sei un ipocondriaco; 16,16,44,Smorfia napoletana - La vera cabala del lotto
Barella,essere trasportato: fai attenzione a possibili incidenti; 44,44,44,Smorfia napoletana - La vera cabala del lotto
Barella,vuota: hai il terrore di ammalarti; 29,29,44,Smorfia napoletana - La vera cabala del lotto
Barella,con un ferito: pensi di non essere all'altezza dei tuoi doveri; 49,49,44,Smorfia napoletana - La vera cabala del lotto
Barella,"con un morto: ti aspettano numerose peripezie, 50",50,44,Smorfia napoletana - La vera cabala del lotto
Barile,simbolo di maternità; 14,14,44,Smorfia napoletana - La vera cabala del lotto
Barile,"pieno di vino: benessere, vivrai un periodo felice; 16/90",16 90,44,Smorfia napoletana - La vera cabala del lotto
Barile,vuoto: sei senza idee; 41,41,45,Smorfia napoletana - La vera cabala del lotto
Barile,pieno d'olio: tutto andrà per il meglio: 37,37,45,Smorfia napoletana - La vera cabala del lotto
Barile,rotto: il tuo cammino sarà ostacolato; 59,59,45,Smorfia napoletana - La vera cabala del lotto
Barile,vederne tanti: ricchezza; 14/26,14 26,45,Smorfia napoletana - La vera cabala del lotto
Baritono,gioia in famiglia; 63,63,45,Smorfia napoletana - La vera cabala del lotto
Baro,inquietudine; 59,59,45,Smorfia napoletana - La vera cabala del lotto
Baro,esserlo: delusioni; 62,62,45,Smorfia napoletana - La vera cabala del lotto
Baro,che gioca: non ti fidi dei tuoi amici; 60,60,45,Smorfia napoletana - La vera cabala del lotto
Baro,che perde: l'onestà per te è un valore molto importante; 55,55,45,Smorfia napoletana - La vera cabala del lotto
Barricata,eccitazione: 7,7,45,Smorfia napoletana - La vera cabala del lotto
Barricata,"attaccarla: sei conformista,12",12,45,Smorfia napoletana - La vera cabala del lotto
Barricata,difenderla: troppi conflitti interiori; 3,3,45,Smorfia napoletana - La vera cabala del lotto
Barriera,sei di fronte a un bivio e la tua scelta viene ostacolata 3,3,45,Smorfia napoletana - La vera cabala del lotto
Baruffa,si avvicinano tempi difficili; 86/26,86 26,45,Smorfia napoletana - La vera cabala del lotto
Barzelletta,allegria; 66/77,66 77,45,Smorfia napoletana - La vera cabala del lotto
Barzelletta,raccontarla: vuoi sembrare spensierato 35,35,45,Smorfia napoletana - La vera cabala del lotto
Barzelletta,dimenticarla: fatichi a scindere la realtà dalla fantasia; 83,83,45,Smorfia napoletana - La vera cabala del lotto
Barzelletta,"ascoltarla: a volte sei maligno, anche se in fondo non sei cattivo; 41",41,45,Smorfia napoletana - La vera cabala del lotto
Basette,vanità; 13,13,46,Smorfia napoletana - La vera cabala del lotto
Basette,nere: sei prepotente; 81,81,46,Smorfia napoletana - La vera cabala del lotto
Basette,bianche: non ti fai rispettare; 38,38,46,Smorfia napoletana - La vera cabala del lotto
Basette,"lunghe: sei troppo autoritario, 31",31,46,Smorfia napoletana - La vera cabala del lotto
Basilica,in rovina: le tue certezze stanno crollando; 40,40,46,Smorfia napoletana - La vera cabala del lotto
Basilica,visitarla: fatichi a sottometterti; 33,33,46,Smorfia napoletana - La vera cabala del lotto
Basilica,pregarvi: accetti l'autorità; 81,81,46,Smorfia napoletana - La vera cabala del lotto
Basso,di statura: sofferenza; 60,60,46,Smorfia napoletana - La vera cabala del lotto
Bastardo,sei un po' irresponsabile; 12,12,46,Smorfia napoletana - La vera cabala del lotto
Bastardo,cane: non sei obiettivo; 11,11,46,Smorfia napoletana - La vera cabala del lotto
Bastonare,modera la tua aggressività; 6,6,46,Smorfia napoletana - La vera cabala del lotto
Bastonare,sulla testa: il tuo parere non è considerato; 23,23,46,Smorfia napoletana - La vera cabala del lotto
Bastonare,sulle spalle: per una malattia sarai costretto ad abbandonare il tuo lavoro; 21,21,46,Smorfia napoletana - La vera cabala del lotto
Bastonare,sulle mani: riuscirai ad evitare brutti incidenti; 51,51,46,Smorfia napoletana - La vera cabala del lotto
Bastonare,sulle gambe: ti andranno male gli affari; 31,31,46,Smorfia napoletana - La vera cabala del lotto
Bastonare,essere bastonati: fai troppo la vittima; 54,54,46,Smorfia napoletana - La vera cabala del lotto
Bastone,aggressività; 6,6,46,Smorfia napoletana - La vera cabala del lotto
Bastone,di legno: sotto l'apparente aggressività nascondi l'umiltà; 44,44,46,Smorfia napoletana - La vera cabala del lotto
Bastone,con pomo d'oro: una persona influente ti aiuterà; 42,42,47,Smorfia napoletana - La vera cabala del lotto
Bastone,tenerlo in mano: il tuo carattere non h permette di avere delle amicizie; 6,6,47,Smorfia napoletana - La vera cabala del lotto
Bastone,appoggiarvisi: debolezza; 47,47,47,Smorfia napoletana - La vera cabala del lotto
Bastone,trovarlo: vincerai su un nemico; 36,36,47,Smorfia napoletana - La vera cabala del lotto
Bastone,rotto: devi arrangiarti da solo: 50,50,47,Smorfia napoletana - La vera cabala del lotto
Bastone,spezzarlo: discordia nella cerchia familiare; 36,36,47,Smorfia napoletana - La vera cabala del lotto
Bastone,bastone di un pellegrino: viaggio proficuo; 70,70,47,Smorfia napoletana - La vera cabala del lotto
Bastone,colpire uno conosciuto: vuoi dominate; 16,16,47,Smorfia napoletana - La vera cabala del lotto
Battaglia,"piccoli screzi, 76",76,47,Smorfia napoletana - La vera cabala del lotto
Battaglia,partecipare: anche se sei offeso modera le tuo reazioni; 58,58,47,Smorfia napoletana - La vera cabala del lotto
Battaglia,navale. il tuo punto di vista sarà accettato; 76,76,47,Smorfia napoletana - La vera cabala del lotto
Battaglia,terrestre: incontro gradito; 15,15,47,Smorfia napoletana - La vera cabala del lotto
Battaglione,solidarietà; 73,73,47,Smorfia napoletana - La vera cabala del lotto
Battello,sui fiume: niente è cambiato; 45,45,47,Smorfia napoletana - La vera cabala del lotto
Battello,affollato: la tua vita affettiva è un po'confusa; 6,6,47,Smorfia napoletana - La vera cabala del lotto
Battello,sul mare: vuoi cambiare la tua vita; 39,39,47,Smorfia napoletana - La vera cabala del lotto
Battello,sul lago: sei troppo pigro; 3,3,47,Smorfia napoletana - La vera cabala del lotto
Battello,andare sott'acqua col: prosperità; 68/76,68 76,47,Smorfia napoletana - La vera cabala del lotto
Battere,un bambino: non riesci a sfogare la tua aggressività; 19,19,47,Smorfia napoletana - La vera cabala del lotto
Battere,i denti: senso di abbandono; 42,42,48,Smorfia napoletana - La vera cabala del lotto
Battere,uno sconosciuto: guadagni; 16,16,48,Smorfia napoletana - La vera cabala del lotto
Battere,il grano: ricchezza; 11,11,48,Smorfia napoletana - La vera cabala del lotto
Battere,il tempo: posizione di comando; 86,86,48,Smorfia napoletana - La vera cabala del lotto
Battere,una signorina: ti sposerai entro breve tempo; 17/27,17 27,48,Smorfia napoletana - La vera cabala del lotto
Battere,alla porta: hai bisogno d'aiuto; 69,69,48,Smorfia napoletana - La vera cabala del lotto
Battere,il tamburo: le tue speranze sono vane; 8,8,48,Smorfia napoletana - La vera cabala del lotto
Battere,i piedi: sei sottomesso: 10,10,48,Smorfia napoletana - La vera cabala del lotto
Battere,un amico: felicità; 80,80,48,Smorfia napoletana - La vera cabala del lotto
Battesimo,felicità; 85,85,48,Smorfia napoletana - La vera cabala del lotto
Battesimo,andarvi: è il tuo momento. 70,70,48,Smorfia napoletana - La vera cabala del lotto
Battesimo,essere battezzato: la tua posizione migliorerà; 18,18,48,Smorfia napoletana - La vera cabala del lotto
Baule,prossimo viaggio; 14,14,48,Smorfia napoletana - La vera cabala del lotto
Baule,vuoto: sei convinto che la tua vita sia piatta; 52,52,48,Smorfia napoletana - La vera cabala del lotto
Baule,"pieno di monete d'oro: ricchezza, i tuoi affari vanno a gonfie vele; 26",26,48,Smorfia napoletana - La vera cabala del lotto
Baule,perderlo: insicurezza. 42,42,48,Smorfia napoletana - La vera cabala del lotto
Baule,trasportarlo: il passato ti ossessiona 9,9,48,Smorfia napoletana - La vera cabala del lotto
Baule,pieno di biancheria; ottima salute; 6,6,48,Smorfia napoletana - La vera cabala del lotto
Baule,di ammalato: sei molto sensibile; 61,61,49,Smorfia napoletana - La vera cabala del lotto
Baule,"di moribondo: la vita per te è molto dura, 90",90,49,Smorfia napoletana - La vera cabala del lotto
Baule,di bambino; generosità; 8,8,49,Smorfia napoletana - La vera cabala del lotto
Bavaglio,"essere imbavagliati: nessuno ti ascolta, 81",81,49,Smorfia napoletana - La vera cabala del lotto
Bavaglio,di bambino: dolcezza d'animo; 2,2,49,Smorfia napoletana - La vera cabala del lotto
Bavero,farai nuovi incontri; 4,4,49,Smorfia napoletana - La vera cabala del lotto
Bavero,alzato: vuoi sentirti protetto; 31,31,49,Smorfia napoletana - La vera cabala del lotto
Bavero,prendere per il: se vuoi trovare la persona giusta devi avere pazienza; 22,22,49,Smorfia napoletana - La vera cabala del lotto
Beccare,un uccello che becca: fortuna nel gioco; 72,72,49,Smorfia napoletana - La vera cabala del lotto
Becchino,sarai esonerato da spiacevoli doveri; 90,90,49,Smorfia napoletana - La vera cabala del lotto
Becchino,"con cassa: nel lavoro devi accettare di tutto, anche ciò che non ti compete: 86",86,49,Smorfia napoletana - La vera cabala del lotto
Becco,di uccello: umiltà 33,33,49,Smorfia napoletana - La vera cabala del lotto
Becco,di aquila: la tua prepotenza e il tuo esibizionismo sono esagerati; 66,66,49,Smorfia napoletana - La vera cabala del lotto
Beffare,un povero: la tua ricchezza aumenterà; 25,25,49,Smorfia napoletana - La vera cabala del lotto
Beffare,un cieco: cerca di essere più realista; 9,9,49,Smorfia napoletana - La vera cabala del lotto
Beffare,"uno storpio: malessere, possibili malattie; 25",25,50,Smorfia napoletana - La vera cabala del lotto
Beffare,un vecchio: la vecchiaia ti fa paura; 90,90,50,Smorfia napoletana - La vera cabala del lotto
Belare,una pecora: aiuterai un tuo amico in difficoltà; 11,11,50,Smorfia napoletana - La vera cabala del lotto
Bellezza,sensibilità; 70,70,50,Smorfia napoletana - La vera cabala del lotto
Belva,liti familiari; 23/27,23 27,50,Smorfia napoletana - La vera cabala del lotto
Belva,feroce: tra le tue conoscenze c'è qualcuno che è molto crudele; 29,29,50,Smorfia napoletana - La vera cabala del lotto
Benda,pulita; i tuoi affari saranno buoni; 77,77,50,Smorfia napoletana - La vera cabala del lotto
Benda,macchiata di sangue: presto vincerai; 13,13,50,Smorfia napoletana - La vera cabala del lotto
Benedizione,buon presagio; 83,83,50,Smorfia napoletana - La vera cabala del lotto
Benedizione,in chiesa: sei troppo influenzabile; 38,38,50,Smorfia napoletana - La vera cabala del lotto
Benedizione,papale: un tuo desiderio si esaudirà; 23,23,50,Smorfia napoletana - La vera cabala del lotto
Benedizione,dei genitori: matrimonio felice; 29,29,50,Smorfia napoletana - La vera cabala del lotto
Benefattore,la strada che hai scelto è quella giusta; 63,63,50,Smorfia napoletana - La vera cabala del lotto
Beneficenza,riceverla: sei sincero; 52,52,50,Smorfia napoletana - La vera cabala del lotto
Beneficenza,farla: hai delle difficoltà economiche; 51,51,50,Smorfia napoletana - La vera cabala del lotto
Beni,contesa; 25,25,51,Smorfia napoletana - La vera cabala del lotto
Beni,possedere: instabilità economica; 12,12,51,Smorfia napoletana - La vera cabala del lotto
Beni,ereditare: ti piacerebbe vivere senza lavorare: 63,63,51,Smorfia napoletana - La vera cabala del lotto
Beni,"perdere: anche se non lo ammetti, non sei capace di fare buoni affari; 2",2,51,Smorfia napoletana - La vera cabala del lotto
Beni,comprare beni agricoli: sarai fortunato: 77,77,51,Smorfia napoletana - La vera cabala del lotto
Beni,vendere beni agricoli: sarai sfortunato; 28,28,51,Smorfia napoletana - La vera cabala del lotto
Bere,"in vasi preziosi, presto diventerai ricco;3",3,51,Smorfia napoletana - La vera cabala del lotto
Bere,da una tazza pulita: ti sistemerai bene; 47,47,51,Smorfia napoletana - La vera cabala del lotto
Bere,da bicchieri fragili: la tua instabilità ti è da ostacolo; 7,7,51,Smorfia napoletana - La vera cabala del lotto
Bere,acqua: nascita in famiglia; 44,44,51,Smorfia napoletana - La vera cabala del lotto
Bere,"vino: allegria, felicità; 45",45,51,Smorfia napoletana - La vera cabala del lotto
Bere,alcolici: devi moderarti; 21,21,51,Smorfia napoletana - La vera cabala del lotto
Bere,sangue: guadagno; 59,59,51,Smorfia napoletana - La vera cabala del lotto
Bere,acqua gasata: un incontro fallirà; 71,71,51,Smorfia napoletana - La vera cabala del lotto
Bere,in amicizia: dispiacere; 11,11,51,Smorfia napoletana - La vera cabala del lotto
Bere,a sazietà: le tue voglie saranno soddisfatte; 13,13,51,Smorfia napoletana - La vera cabala del lotto
Bere,troppo: potresti avere dei guai; 17,17,51,Smorfia napoletana - La vera cabala del lotto
Berretto,da marinaio: vorresti essere sempre libero di viaggiare; 36,36,51,Smorfia napoletana - La vera cabala del lotto
Berretto,da donna: contrattempi; 36,36,51,Smorfia napoletana - La vera cabala del lotto
Berretto,da notte: ti conviene lasciare da parte gli affari; 2,2,51,Smorfia napoletana - La vera cabala del lotto
Berretto,antico: hai nostalgia dei passato; 33,33,51,Smorfia napoletana - La vera cabala del lotto
Berretto,militare: sei troppo rigoroso; 54,54,52,Smorfia napoletana - La vera cabala del lotto
Bersaglio,c'è una persona che vuoi conquistare; 58,58,52,Smorfia napoletana - La vera cabala del lotto
Bestemmiare,tradimento; 89,89,52,Smorfia napoletana - La vera cabala del lotto
Bettola,"bere con amici: gioia, consolazioni; 84",84,52,Smorfia napoletana - La vera cabala del lotto
Bettola,trovarsi solo in una: rammarico; 23,23,52,Smorfia napoletana - La vera cabala del lotto
Bevanda,dolce: una persona importante ti aiuterà; 18,18,52,Smorfia napoletana - La vera cabala del lotto
Bevanda,agra: riceverai una lettera; 83,83,52,Smorfia napoletana - La vera cabala del lotto
Bevanda,acquosa: devi essere più incisivo; 36,36,52,Smorfia napoletana - La vera cabala del lotto
Bevanda,esotica: vuoi cambiare ambiente 9,9,52,Smorfia napoletana - La vera cabala del lotto
Bevanda,alcolica: impara a moderarti; 18,18,52,Smorfia napoletana - La vera cabala del lotto
Bevanda,gradita: farsi degli incontri che ti saranno utili; 89,89,52,Smorfia napoletana - La vera cabala del lotto
Bevanda,narcotizzante: non vedi la verità; 34,34,52,Smorfia napoletana - La vera cabala del lotto
Bevanda,cattiva: ti rendi conto di avere un carattere acido; 25,25,52,Smorfia napoletana - La vera cabala del lotto
Biada,gli affari vanno a gonfie vele; 77,77,52,Smorfia napoletana - La vera cabala del lotto
Biancheria,segreti di famiglia: 8,8,53,Smorfia napoletana - La vera cabala del lotto
Biancheria,"vederne molta distesa: fortuna, 43",43,53,Smorfia napoletana - La vera cabala del lotto
Biancheria,"distenderla al sole: fine di un brutto periodo, 69",69,53,Smorfia napoletana - La vera cabala del lotto
Biancheria,sporca: sei maniaco della pulizia; 81,81,53,Smorfia napoletana - La vera cabala del lotto
Biancheria,da letto: malattia grave; 10,10,53,Smorfia napoletana - La vera cabala del lotto
Biancheria,"comperarla: matrimonio in vista, 35",35,53,Smorfia napoletana - La vera cabala del lotto
Biancheria,da tavola: festa; 10,10,53,Smorfia napoletana - La vera cabala del lotto
Bianco,"colore: purezza, sensibilità d'animo; 10",10,53,Smorfia napoletana - La vera cabala del lotto
Bibbia,"le nuove idee vanno subito messe in pratica, 83",83,53,Smorfia napoletana - La vera cabala del lotto
Bibbia,leggerla: necessiti di uno stimolo; 87,87,53,Smorfia napoletana - La vera cabala del lotto
Bicchiere,Pieno: riuscirai a raggiungere il benessere; 75,75,53,Smorfia napoletana - La vera cabala del lotto
Bicchiere,"vuoto: fai economia, il futuro non è roseo, 71",71,53,Smorfia napoletana - La vera cabala del lotto
Bicchiere,pieno di vino rosso: notizie inutili; 74,74,53,Smorfia napoletana - La vera cabala del lotto
Bicchiere,"pieno di vino bianco: buone notizie, 82",82,53,Smorfia napoletana - La vera cabala del lotto
Bicchiere,pieno di altri liquidi: un colloquio si rivelerà utile; 49,49,53,Smorfia napoletana - La vera cabala del lotto
